Filename;Filetype;Exif.Photo.ExposureBiasValue;Exif.Photo.DateTimeOriginal;Exif.Image.Model;Exif.Image.Orientation;Exif.Photo.FocalLength;Exif.Photo.FNumber;Exif.Photo.MeteringMode;Exif.Photo.ExposureTime;Exif.Photo.Flash;Exif.Photo.ExposureProgram;Exif.Image.Make;Exif.Photo.ISOSpeedRatings
IMG_20201108_193922.jpg;jpg;0/10;2020:11:08 19:39:26;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20201108_194425.jpg;jpg;0/10;2020:11:08 19:44:26;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20201108_194444.jpg;jpg;0/10;2020:11:08 19:44:45;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;100
IMG_20201109_004138.jpg;jpg;0/10;2020:11:09 00:41:40;ELE-L29;0;7480/1000;240/100;5;43476000/1000000000;0;2;HUAWEI;500
IMG_20201109_004139.jpg;jpg;0/10;2020:11:09 00:41:41;ELE-L29;0;7480/1000;240/100;5;43476000/1000000000;0;2;HUAWEI;500
IMG_20201109_004151.jpg;jpg;0/10;2020:11:09 00:41:53;ELE-L29;0;5580/1000;180/100;5;30000000/1000000000;0;2;HUAWEI;1250
IMG_20201109_115235.jpg;jpg;0/10;2020:11:09 00:41:53;ELE-L29;1;5580/1000;180/100;5;30000000/1000000000;0;2;HUAWEI;1250
IMG_20200705_151807.jpg;jpg;0/10;2020:07:05 15:18:08;ELE-L29;0;7480/1000;240/100;5;3905000/1000000000;0;2;HUAWEI;50
IMG_20200707_170254.jpg;jpg;0/10;2020:07:07 17:02:56;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200707_170310.jpg;jpg;0/10;2020:07:07 17:03:11;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20200808_171454.jpg;jpg;0/10;2020:08:08 17:14:55;ELE-L29;0;2260/1000;220/100;5;743000/1000000000;0;2;HUAWEI;50
IMG_20200808_171503.jpg;jpg;0/10;2020:08:08 17:15:03;ELE-L29;0;2260/1000;220/100;5;805000/1000000000;0;2;HUAWEI;50
IMG_20200808_171534.jpg;jpg;0/10;2020:08:08 17:15:34;ELE-L29;0;2260/1000;220/100;5;1505000/1000000000;0;2;HUAWEI;50
IMG_20200812_211333.jpg;jpg;0/10;2020:08:12 21:13:33;ELE-L29;0;2260/1000;220/100;5;60000000/1000000000;0;2;HUAWEI;3200
IMG_20200812_211348.jpg;jpg;0/10;2020:08:12 21:13:48;ELE-L29;0;2260/1000;220/100;5;60000000/1000000000;0;2;HUAWEI;3200
IMG_20200812_211416.jpg;jpg;0/10;2020:08:12 21:14:16;ELE-L29;0;2260/1000;220/100;5;60000000/1000000000;0;2;HUAWEI;3200
IMG_20200815_134852.jpg;jpg;0/10;2020:08:15 13:48:55;ELE-L29;0;5580/1000;180/100;5;3677000/1000000000;0;2;HUAWEI;50
IMG_20200815_135826.jpg;jpg;0/10;2020:08:15 13:58:29;ELE-L29;0;5580/1000;180/100;5;2292000/1000000000;0;2;HUAWEI;50
IMG_20200823_172249.jpg;jpg;0/10;2020:08:23 17:22:52;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;500
IMG_20200823_172251.jpg;jpg;0/10;2020:08:23 17:22:53;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;500
IMG_20200823_172252.jpg;jpg;0/10;2020:08:23 17:22:55;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;500
IMG_20200823_172259.jpg;jpg;0/10;2020:08:23 17:23:01;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;500
IMG_20200823_172302.jpg;jpg;0/10;2020:08:23 17:23:04;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;500
IMG_20200905_141429.jpg;jpg;0/10;2020:09:05 14:14:30;ELE-L29;0;7480/1000;240/100;5;5889000/1000000000;0;2;HUAWEI;50
IMG_20200905_141738.jpg;jpg;0/10;2020:09:05 14:17:39;ELE-L29;0;7480/1000;240/100;5;6434000/1000000000;0;2;HUAWEI;50
IMG_20200905_141740.jpg;jpg;0/10;2020:09:05 14:17:40;ELE-L29;0;7480/1000;240/100;5;6434000/1000000000;0;2;HUAWEI;50
IMG_20200905_141809.jpg;jpg;0/10;2020:09:05 14:18:10;ELE-L29;0;7480/1000;240/100;5;6654000/1000000000;0;2;HUAWEI;50
IMG_20200905_141811.jpg;jpg;0/10;2020:09:05 14:18:12;ELE-L29;0;7480/1000;240/100;5;6654000/1000000000;0;2;HUAWEI;50
IMG_20200905_141812.jpg;jpg;0/10;2020:09:05 14:18:13;ELE-L29;0;7480/1000;240/100;5;6654000/1000000000;0;2;HUAWEI;50
IMG_20200905_141813.jpg;jpg;0/10;2020:09:05 14:18:14;ELE-L29;0;7480/1000;240/100;5;6654000/1000000000;0;2;HUAWEI;50
IMG_20200905_141821.jpg;jpg;0/10;2020:09:05 14:18:22;ELE-L29;0;7480/1000;240/100;5;6615000/1000000000;0;2;HUAWEI;50
IMG_20200905_141822.jpg;jpg;0/10;2020:09:05 14:18:23;ELE-L29;0;7480/1000;240/100;5;6615000/1000000000;0;2;HUAWEI;50
IMG_20200905_141824.jpg;jpg;0/10;2020:09:05 14:18:25;ELE-L29;0;7480/1000;240/100;5;6615000/1000000000;0;2;HUAWEI;50
IMG_20200905_141828.jpg;jpg;0/10;2020:09:05 14:18:29;ELE-L29;0;7480/1000;240/100;5;6584000/1000000000;0;2;HUAWEI;50
IMG_20200905_174753.jpg;jpg;0/10;2020:09:05 17:47:54;ELE-L29;0;5580/1000;180/100;5;4870000/1000000000;0;2;HUAWEI;50
IMG_20200905_174900.jpg;jpg;0/10;2020:09:05 17:49:01;ELE-L29;0;5580/1000;180/100;5;4442000/1000000000;0;2;HUAWEI;50
IMG_20200905_174900_1.jpg;jpg;0/10;2020:09:05 17:49:03;ELE-L29;0;5580/1000;180/100;5;4372000/1000000000;0;2;HUAWEI;50
IMG_20200905_175817.jpg;jpg;0/10;2020:09:05 17:58:18;ELE-L29;0;5580/1000;180/100;5;3832000/1000000000;0;2;HUAWEI;50
IMG_20200905_175822.jpg;jpg;0/10;2020:09:05 17:58:23;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;50
IMG_20200905_175823.jpg;jpg;0/10;2020:09:05 17:58:24;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;50
IMG_20200905_175921.jpg;jpg;10/10;2020:09:05 17:59:22;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200905_175925.jpg;jpg;10/10;2020:09:05 17:59:25;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200905_175926.jpg;jpg;10/10;2020:09:05 17:59:26;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200905_175928.jpg;jpg;10/10;2020:09:05 17:59:28;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200905_175931.jpg;jpg;10/10;2020:09:05 17:59:31;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20200905_175941.jpg;jpg;10/10;2020:09:05 17:59:42;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200905_180005.jpg;jpg;17/10;2020:09:05 18:00:06;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20200905_180006.jpg;jpg;17/10;2020:09:05 18:00:07;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200905_180018.jpg;jpg;17/10;2020:09:05 18:00:19;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;50
IMG_20200905_180027.jpg;jpg;17/10;2020:09:05 18:00:28;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;50
IMG_20200905_180045.jpg;jpg;17/10;2020:09:05 18:00:47;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20200905_180101.jpg;jpg;17/10;2020:09:05 18:01:01;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;50
IMG_20200905_180113.jpg;jpg;20/10;2020:09:05 18:01:14;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20200905_180511.jpg;jpg;7/10;2020:09:05 18:05:13;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20200905_180513.jpg;jpg;7/10;2020:09:05 18:05:14;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20200905_180516.jpg;jpg;7/10;2020:09:05 18:05:18;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;160
IMG_20200905_180519.jpg;jpg;7/10;2020:09:05 18:05:21;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20200905_180524.jpg;jpg;7/10;2020:09:05 18:05:26;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;200
IMG_20200905_180533.jpg;jpg;7/10;2020:09:05 18:05:33;ELE-L29;0;5580/1000;180/100;5;7290000/1000000000;0;2;HUAWEI;50
IMG_20200905_180951.jpg;jpg;7/10;2020:09:05 18:09:52;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;50
IMG_20200905_180958.jpg;jpg;7/10;2020:09:05 18:09:58;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;50
IMG_20200905_181001.jpg;jpg;7/10;2020:09:05 18:10:01;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;80
IMG_20200905_181024.jpg;jpg;20/10;2020:09:05 18:10:25;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20200905_181025.jpg;jpg;20/10;2020:09:05 18:10:26;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20200905_181026.jpg;jpg;20/10;2020:09:05 18:10:27;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;80
IMG_20200905_181029.jpg;jpg;20/10;2020:09:05 18:10:30;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20200905_181036.jpg;jpg;20/10;2020:09:05 18:10:36;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20200905_181057.jpg;jpg;17/10;2020:09:05 18:10:58;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;100
IMG_20200905_181112.jpg;jpg;17/10;2020:09:05 18:11:13;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20200905_181116.jpg;jpg;17/10;2020:09:05 18:11:16;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20200905_181801.jpg;jpg;0/10;2020:09:05 18:18:02;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20200905_181904.jpg;jpg;0/10;2020:09:05 18:19:04;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;50
IMG_20200905_181907.jpg;jpg;0/10;2020:09:05 18:19:08;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;50
IMG_20200905_181917.jpg;jpg;0/10;2020:09:05 18:19:18;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20200905_182118.jpg;jpg;0/10;2020:09:05 18:21:19;ELE-L29;0;5580/1000;180/100;5;5308000/1000000000;0;2;HUAWEI;50
IMG_20200905_182132.jpg;jpg;0/10;2020:09:05 18:21:33;ELE-L29;0;5580/1000;180/100;5;5392000/1000000000;0;2;HUAWEI;50
IMG_20200905_182132_1.jpg;jpg;0/10;2020:09:05 18:21:33;ELE-L29;0;5580/1000;180/100;5;5392000/1000000000;0;2;HUAWEI;50
IMG_20200905_182133.jpg;jpg;0/10;2020:09:05 18:21:34;ELE-L29;0;5580/1000;180/100;5;5392000/1000000000;0;2;HUAWEI;50
IMG_20200905_182150.jpg;jpg;0/10;2020:09:05 18:21:51;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200905_182152.jpg;jpg;0/10;2020:09:05 18:21:53;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20200905_182155.jpg;jpg;0/10;2020:09:05 18:21:56;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20200905_182220.jpg;jpg;0/10;2020:09:05 18:22:21;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20200905_182222.jpg;jpg;0/10;2020:09:05 18:22:24;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20200905_182724.jpg;jpg;0/10;2020:09:05 18:27:24;ELE-L29;0;5580/1000;240/100;5;4389000/1000000000;0;2;HUAWEI;50
IMG_20200905_182726.jpg;jpg;0/10;2020:09:05 18:27:26;ELE-L29;0;7480/1000;240/100;5;9785000/1000000000;0;2;HUAWEI;50
IMG_20200905_182735.jpg;jpg;10/10;2020:09:05 18:27:36;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20200905_182746.jpg;jpg;10/10;2020:09:05 18:27:46;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;50
IMG_20200905_182752.jpg;jpg;10/10;2020:09:05 18:27:52;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;50
IMG_20200905_182818.jpg;jpg;10/10;2020:09:05 18:28:19;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;50
IMG_20200905_182901.jpg;jpg;10/10;2020:09:05 18:29:01;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200905_182903.jpg;jpg;10/10;2020:09:05 18:29:03;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200905_182904.jpg;jpg;10/10;2020:09:05 18:29:05;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20200905_182905.jpg;jpg;10/10;2020:09:05 18:29:06;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20200905_182907.jpg;jpg;10/10;2020:09:05 18:29:07;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20200905_182908.jpg;jpg;10/10;2020:09:05 18:29:08;ELE-L29;0;7480/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20200905_183653.jpg;jpg;20/10;2020:09:05 18:36:53;ELE-L29;0;5580/1000;240/100;5;10000000/1000000000;0;2;HUAWEI;50
IMG_20200905_183654.jpg;jpg;20/10;2020:09:05 18:36:55;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20200905_183659.jpg;jpg;20/10;2020:09:05 18:37:00;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20200905_183702.jpg;jpg;20/10;2020:09:05 18:37:02;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20200905_183704.jpg;jpg;20/10;2020:09:05 18:37:04;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20201017_111539.jpg;jpg;0/10;2020:10:17 11:15:39;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201017_111604.jpg;jpg;0/10;2020:10:17 11:16:06;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201022_091317.jpg;jpg;0/10;2020:10:22 09:13:17;ELE-L29;0;2260/1000;220/100;5;57968000/1000000000;0;2;HUAWEI;800
IMG_20201023_193224.jpg;jpg;0/10;2020:10:23 19:32:26;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;500
IMG_20201023_193225.jpg;jpg;0/10;2020:10:23 19:32:27;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;500
IMG_20201023_193329.jpg;jpg;0/10;2020:10:23 19:33:29;ELE-L29;0;5580/1000;180/100;5;2500000000/500000000;0;2;HUAWEI;400
IMG_20201023_193507.jpg;jpg;0/10;2020:10:23 19:35:08;ELE-L29;0;5580/1000;180/100;5;50000000/1000000000;0;2;HUAWEI;800
IMG_20201023_193524.jpg;jpg;0/10;2020:10:23 19:35:26;ELE-L29;0;5580/1000;180/100;5;50000000/1000000000;0;2;HUAWEI;1250
IMG_20201023_193558.jpg;jpg;0/10;2020:10:23 19:36:00;ELE-L29;0;5580/1000;180/100;5;40000000/1000000000;0;2;HUAWEI;500
IMG_20201023_193604.jpg;jpg;0/10;2020:10:23 19:36:05;ELE-L29;0;5580/1000;180/100;5;50000000/1000000000;0;2;HUAWEI;640
IMG_20201023_193652.jpg;jpg;0/10;2020:10:23 19:36:00;ELE-L29;1;5580/1000;180/100;5;40000000/1000000000;0;2;HUAWEI;500
IMG_20201028_155953.jpg;jpg;0/10;2020:10:28 15:59:55;ELE-L29;0;5580/1000;180/100;5;4012000/1000000000;0;2;HUAWEI;50
IMG_20201028_162629.jpg;jpg;0/10;2020:10:28 16:26:30;ELE-L29;0;7480/1000;240/100;5;1554000/1000000000;0;2;HUAWEI;50
IMG_20201028_162724.jpg;jpg;0/10;2020:10:28 16:27:25;ELE-L29;0;7480/1000;240/100;5;1279000/1000000000;0;2;HUAWEI;50
IMG_20201101_132314.jpg;jpg;0/10;2020:11:01 13:23:16;ELE-L29;0;5580/1000;180/100;5;1390000/1000000000;0;2;HUAWEI;50
IMG_20201101_132426.jpg;jpg;;2020:11:01 13:24:27;ELE-L29;8;;;;;;;HUAWEI;
IMG_20201101_133741.jpg;jpg;0/10;2020:11:01 13:37:44;ELE-L29;0;5580/1000;180/100;5;1899000/1000000000;0;2;HUAWEI;50
IMG_20201101_135557.jpg;jpg;0/10;2020:11:01 13:55:59;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201101_135614.jpg;jpg;0/10;2020:11:01 13:56:14;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201101_135931.jpg;jpg;0/10;2020:11:01 13:59:34;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20201101_141019.jpg;jpg;0/10;2020:11:01 14:10:20;ELE-L29;0;7480/1000;240/100;5;7458000/1000000000;0;2;HUAWEI;50
IMG_20201101_141117.jpg;jpg;0/10;2020:11:01 14:11:18;ELE-L29;0;7480/1000;240/100;5;5594000/1000000000;0;2;HUAWEI;50
IMG_20201101_141119.jpg;jpg;0/10;2020:11:01 14:11:20;ELE-L29;0;7480/1000;240/100;5;6177000/1000000000;0;2;HUAWEI;50
IMG_20201101_141159.jpg;jpg;0/10;2020:11:01 14:11:18;ELE-L29;1;7480/1000;240/100;5;5594000/1000000000;0;2;HUAWEI;50
IMG_20201101_142311.jpg;jpg;0/10;2020:11:01 14:23:13;ELE-L29;0;5580/1000;180/100;5;4340000/1000000000;0;2;HUAWEI;50
IMG_20201101_142330.jpg;jpg;0/10;2020:11:01 14:23:34;ELE-L29;0;5580/1000;180/100;5;4473000/1000000000;0;2;HUAWEI;50
IMG_20201101_142413.jpg;jpg;0/10;2020:11:01 14:24:17;ELE-L29;0;5580/1000;180/100;5;3367000/1000000000;0;2;HUAWEI;50
IMG_20201101_143615.jpg;jpg;0/10;2020:11:01 14:36:16;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20201101_143617.jpg;jpg;0/10;2020:11:01 14:36:17;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20201101_143652.jpg;jpg;0/10;2020:11:01 14:36:53;ELE-L29;0;5580/1000;180/100;5;7809000/1000000000;0;2;HUAWEI;50
IMG_20201101_144211.jpg;jpg;0/10;2020:11:01 14:42:12;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201101_144228.jpg;jpg;0/10;2020:11:01 14:42:29;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;80
IMG_20201101_144303.jpg;jpg;0/10;2020:11:01 14:43:03;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;80
IMG_20201101_144306.jpg;jpg;0/10;2020:11:01 14:43:06;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;80
IMG_20201101_144307.jpg;jpg;0/10;2020:11:01 14:43:07;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;80
IMG_20201101_144308.jpg;jpg;0/10;2020:11:01 14:43:08;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;80
IMG_20201101_145010.jpg;jpg;0/10;2020:11:01 14:50:12;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;200
IMG_20201101_145012.jpg;jpg;0/10;2020:11:01 14:50:14;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;160
IMG_20201101_145038.jpg;jpg;0/10;2020:11:01 14:50:42;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;200
IMG_20201101_145436.jpg;jpg;0/10;2020:11:01 14:54:38;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;160
IMG_20201101_190925.jpg;jpg;0/10;2020:11:01 14:54:38;ELE-L29;1;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;160
IMG_20201103_145445.jpg;jpg;0/10;2020:11:03 14:54:48;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20201103_145459.jpg;jpg;0/10;2020:11:03 14:55:01;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20201103_145506.jpg;jpg;0/10;2020:11:03 14:55:08;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;125
IMG_20201103_145507.jpg;jpg;0/10;2020:11:03 14:55:12;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;125
IMG_20201103_145508.jpg;jpg;0/10;2020:11:03 14:55:10;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;125
IMG_20201104_142627.jpg;jpg;0/10;2020:11:04 14:26:29;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;250
IMG_20201104_142754.jpg;jpg;0/10;2020:11:04 14:27:57;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20201104_142839.jpg;jpg;-7/10;2020:11:04 14:28:42;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;160
IMG_20201104_142841.jpg;jpg;-7/10;2020:11:04 14:28:44;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;160
IMG_20201104_142929.jpg;jpg;-7/10;2020:11:04 14:29:32;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20201104_143126.jpg;jpg;0/10;2020:11:04 14:27:57;ELE-L29;1;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;160
IMG_20201104_152926.jpg;jpg;0/10;2020:11:04 15:29:27;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20201104_152934.jpg;jpg;0/10;2020:11:04 15:29:35;ELE-L29;0;5580/1000;180/100;5;8759000/1000000000;0;2;HUAWEI;50
IMG_20201104_152935.jpg;jpg;0/10;2020:11:04 15:29:36;ELE-L29;0;5580/1000;180/100;5;8759000/1000000000;0;2;HUAWEI;50
IMG_20201104_152936.jpg;jpg;0/10;2020:11:04 15:29:37;ELE-L29;0;5580/1000;180/100;5;8759000/1000000000;0;2;HUAWEI;50
IMG_20201104_153409.jpg;jpg;0/10;2020:11:04 15:34:10;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20201104_153410.jpg;jpg;0/10;2020:11:04 15:34:11;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20201104_153410_1.jpg;jpg;0/10;2020:11:04 15:34:12;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20201104_153446.jpg;jpg;0/10;2020:11:04 15:34:49;ELE-L29;0;5580/1000;180/100;5;9238000/1000000000;0;2;HUAWEI;50
IMG_20201104_153448.jpg;jpg;0/10;2020:11:04 15:34:50;ELE-L29;0;5580/1000;180/100;5;9238000/1000000000;0;2;HUAWEI;50
IMG_20201104_153636.jpg;jpg;0/10;2020:11:04 15:36:36;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201104_153652.jpg;jpg;0/10;2020:11:04 15:36:52;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201104_153653.jpg;jpg;0/10;2020:11:04 15:36:54;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201104_153752.jpg;jpg;0/10;2020:11:04 15:37:53;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;160
IMG_20201104_153754.jpg;jpg;0/10;2020:11:04 15:37:54;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;160
IMG_20201104_164409.jpg;jpg;0/10;2020:11:04 14:26:29;ELE-L29;1;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;250
IMG_20201107_130114.jpg;jpg;0/10;2020:11:07 13:01:17;ELE-L29;0;5580/1000;180/100;5;1570000/1000000000;0;2;HUAWEI;50
IMG_20201107_130116.jpg;jpg;0/10;2020:11:07 13:01:19;ELE-L29;0;5580/1000;180/100;5;1570000/1000000000;0;2;HUAWEI;50
IMG_20201107_130119.jpg;jpg;0/10;2020:11:07 13:01:20;ELE-L29;0;5580/1000;180/100;5;1618000/1000000000;0;2;HUAWEI;50
IMG_20201107_131352.jpg;jpg;0/10;2020:11:07 13:13:54;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20201107_131354.jpg;jpg;0/10;2020:11:07 13:13:57;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201107_131356.jpg;jpg;0/10;2020:11:07 13:13:58;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201107_131357.jpg;jpg;0/10;2020:11:07 13:14:00;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201107_131358.jpg;jpg;0/10;2020:11:07 13:14:02;ELE-L29;0;7480/1000;240/100;5;20000000/1000000000;0;2;HUAWEI;125
